Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:32:31;495,,,,,,,,,,,,,,,,
Stop Time:,11/21/2023,16:35:18;185,,,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,,,,,
Data,11/21/2023,16:32:33;595,180.115555,3740,165.541672,84.853027,0.137767,0.137767,,,,,,,,,,
Data,11/21/2023,16:32:33;605,179.807495,3751,165.485016,84.853027,0.137767,0.137767,,,,,,,,,,
Data,11/21/2023,16:32:33;615,179.46637,3760,165.39888,84.853027,0.137767,0.137767,,,,,,,,,,
Data,11/21/2023,16:32:33;625,179.185486,3771,165.29364,84.853027,0.137767,0.137767,,,,,,,,,,
Data,11/21/2023,16:32:33;635,178.840073,3781,165.20488,84.853027,0.137767,0.137767,,,,,,,,,,
Data,11/21/2023,16:32:33;645,178.524048,3790,165.10878,84.853027,0.137767,0.137767,,,,,,,,,,
Data,11/21/2023,16:32:33;655,178.237961,3800,165.01709,84.853027,0.137767,0.137767,,,,,,,,,,
Data,11/21/2023,16:32:33;665,177.918289,3810,164.924072,84.853027,0.137767,0.137767,,,,,,,,,,
Data,11/21/2023,16:32:33;675,177.596725,3821,164.829819,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;685,177.240845,3830,164.745255,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;695,176.947983,3840,164.668976,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;705,176.620834,3852,164.595108,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;715,176.2258,3860,164.524673,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;725,175.960999,3872,164.453186,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;735,175.561615,3880,164.384964,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;745,175.293915,3890,164.315781,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;755,174.957672,3900,164.249756,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;765,174.619675,3910,164.182755,84.84845,0.139134,0.139134,,,,,,,,,,
Data,11/21/2023,16:32:33;775,174.619675,3910,164.102112,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;785,173.835587,3930,164.02594,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;795,173.595139,3940,163.948532,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;805,173.250168,3950,163.86998,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;815,172.903488,3960,163.795029,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;825,172.555115,3972,163.716705,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;835,172.134857,3981,163.646454,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;845,171.818085,3990,163.572861,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;855,171.499969,4001,163.547638,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;865,171.109375,4010,163.538574,84.829651,0.13905,0.13905,,,,,,,,,,
Data,11/21/2023,16:32:33;875,171.109375,4010,163.529785,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;885,170.358261,4030,163.521194,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;895,170.070251,4040,163.512894,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;905,169.708832,4050,163.504593,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;915,169.345825,4060,163.496185,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;925,169.345825,4060,163.488373,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;935,168.541809,4080,163.321609,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;945,168.247589,4090,163.109543,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;955,167.878479,4100,162.894363,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;965,167.507874,4111,162.689087,84.820435,0.13892,0.13892,,,,,,,,,,
Data,11/21/2023,16:32:33;975,167.09848,4121,162.468277,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:33;985,166.724792,4131,162.282074,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:33;995,166.34964,4140,162.08046,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:34;005,166.010773,4150,161.888107,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:34;015,165.632889,4160,161.695877,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:34;025,165.632889,4160,161.513489,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:34;035,164.758484,4181,161.32843,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:34;045,164.452621,4190,161.151886,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:34;055,164.107513,4200,160.972748,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:34;065,163.722763,4210,160.801834,84.815735,0.137832,0.137832,,,,,,,,,,
Data,11/21/2023,16:32:34;075,163.722763,4210,160.628418,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;085,162.871628,4230,160.462982,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;095,162.560562,4240,160.271667,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;105,162.170593,4250,160.08136,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;115,161.779327,4260,159.88826,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;125,161.38681,4271,159.704041,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;135,160.953629,4280,159.517136,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;145,160.598099,4290,159.338806,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;155,160.20192,4300,159.157867,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;165,159.804535,4310,158.985229,84.802277,0.139461,0.139461,,,,,,,,,,
Data,11/21/2023,16:32:34;175,159.406006,4321,158.889587,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;185,158.966248,4330,158.824921,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;195,158.605438,4340,158.759308,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;205,158.203445,4350,158.696701,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;215,157.800354,4360,158.633179,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;225,157.396133,4371,158.572571,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;235,156.950287,4380,158.511078,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;245,156.584518,4390,158.452408,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;255,156.177139,4400,158.331573,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;265,155.768707,4410,158.195801,84.79248,0.140068,0.140068,,,,,,,,,,
Data,11/21/2023,16:32:34;275,155.359268,4421,158.058044,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;285,154.90773,4430,157.926636,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;295,154.537399,4440,157.793289,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;305,154.125,4450,157.666061,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;315,153.711655,4460,157.536987,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;325,153.297363,4472,157.413818,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;335,152.798996,4480,157.310028,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;345,152.466049,4490,157.218094,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;355,152.049072,4500,157.124802,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;365,151.63118,4511,157.035828,84.786652,0.13909,0.13909,,,,,,,,,,
Data,11/21/2023,16:32:34;375,151.170532,4521,156.945526,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;385,150.7509,4530,156.859375,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;395,150.372513,4540,156.771957,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;405,149.95134,4550,156.688553,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;415,149.529358,4560,156.499496,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;425,149.106628,4571,156.277603,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;435,148.640747,4580,156.065918,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;445,148.258911,4591,155.85759,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;455,147.791412,4600,155.64621,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;465,147.408295,4611,155.444534,84.764862,0.139004,0.139004,,,,,,,,,,
Data,11/21/2023,16:32:34;475,146.939255,4621,155.239899,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;485,146.512207,4630,155.044632,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;495,146.127258,4640,154.778152,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;505,145.698959,4650,154.501083,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;515,145.270004,4660,154.219986,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;525,144.840485,4671,153.943481,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;535,144.367325,4680,153.679703,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;545,143.979691,4690,153.42009,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;555,143.548447,4700,153.156693,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;565,143.116684,4710,152.90538,84.751587,0.139097,0.139097,,,,,,,,,,
Data,11/21/2023,16:32:34;575,142.684402,4721,152.703568,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;585,142.208298,4730,152.528748,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;595,141.818329,4740,152.351349,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;605,141.384613,4750,152.182114,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;615,140.950409,4760,152.010406,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;625,140.515778,4771,151.836426,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;635,140.037216,4780,151.685364,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;645,139.645294,4790,151.52179,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;655,139.209488,4800,151.212036,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;665,138.773315,4810,150.840897,84.738861,0.13899,0.13899,,,,,,,,,,
Data,11/21/2023,16:32:34;675,138.336792,4821,150.486801,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;685,137.856232,4830,150.127548,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;695,137.462769,4840,149.784775,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;705,137.025299,4851,149.436996,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;715,136.543793,4860,149.105209,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;725,136.149567,4871,148.728073,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;735,135.667511,4880,148.518265,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;745,135.272873,4890,148.290619,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;755,134.834198,4901,148.073441,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;765,134.351425,4910,147.853073,84.714996,0.138996,0.138996,,,,,,,,,,
Data,11/21/2023,16:32:34;775,133.956299,4921,147.629807,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;785,133.47316,4930,147.435928,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;795,133.077774,4940,147.225998,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;805,132.63829,4950,147.025726,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;815,132.198746,4960,146.939575,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;825,132.198746,4960,146.891083,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;835,131.143478,4980,146.854019,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;845,130.879608,4990,146.810959,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;855,130.439819,5000,146.769852,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;865,130,5010,146.72821,84.705811,0.14035,0.14035,,,,,,,,,,
Data,11/21/2023,16:32:34;875,129.560165,5022,146.685974,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;885,129.032425,5030,146.649277,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;895,128.680603,5040,146.284424,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;905,128.240891,5050,145.813599,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;915,127.801239,5060,145.364395,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;925,127.361687,5070,144.881256,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;935,126.922211,5080,144.473785,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;945,126.482887,5091,144.032608,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;955,125.999779,5101,143.611679,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;965,125.560768,5110,143.184586,84.697937,0.141724,0.141724,,,,,,,,,,
Data,11/21/2023,16:32:34;975,125.165787,5121,143.008301,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:34;985,124.683266,5130,142.921463,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:34;995,124.288643,5140,142.836014,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:35;005,123.850418,5150,142.749329,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:35;015,123.412407,5161,142.666611,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:35;025,122.930931,5171,142.58017,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:35;035,122.493492,5180,142.500122,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:35;045,122.10006,5190,142.421387,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:35;055,121.663193,5200,141.914825,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:35;065,121.226685,5210,141.26973,84.674103,0.141766,0.141766,,,,,,,,,,
Data,11/21/2023,16:32:35;075,120.790497,5220,140.635208,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;085,120.354691,5230,140.029846,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;095,119.919235,5240,139.434067,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;105,119.484207,5250,138.847794,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;115,119.049576,5260,138.252884,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;125,118.615379,5271,137.685333,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;135,118.138306,5281,137.614914,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;145,117.705078,5290,137.724045,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;155,117.31559,5300,137.828186,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;165,116.883301,5310,137.933838,84.666351,0.140472,0.140472,,,,,,,,,,
Data,11/21/2023,16:32:35;175,116.451538,5321,138.034637,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;185,115.977188,5330,138.136932,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;195,115.589615,5340,138.234482,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;205,115.1595,5350,138.333496,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;215,114.72998,5360,137.994003,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;225,114.72998,5360,137.45874,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;235,113.744362,5380,137.007309,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;245,113.445053,5390,136.518463,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;255,113.018051,5400,136.052063,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;265,112.591698,5410,135.578857,84.653564,0.140291,0.140291,,,,,,,,,,
Data,11/21/2023,16:32:35;275,112.166046,5421,135.127396,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;285,111.698631,5430,134.669312,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;295,111.316864,5440,134.304657,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;305,110.893356,5450,133.961441,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;315,110.470627,5460,133.634048,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;325,110.470627,5460,133.301849,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;335,109.543312,5480,132.984879,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;345,109.207092,5490,132.663269,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;355,108.787537,5500,132.356445,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;365,108.368813,5511,132.045135,84.632416,0.139685,0.139685,,,,,,,,,,
Data,11/21/2023,16:32:35;375,107.909187,5521,131.658981,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;385,107.492294,5530,131.234192,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;395,107.117821,5540,130.828918,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;405,106.702621,5550,130.417709,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;415,106.28833,5560,130.025421,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;425,105.874992,5571,129.627365,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;435,105.421402,5580,129.247589,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;445,105.051163,5590,128.87384,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;455,104.640717,5600,128.726913,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;465,104.231277,5610,128.664261,84.61441,0.141764,0.141764,,,,,,,,,,
Data,11/21/2023,16:32:35;475,103.822845,5621,128.600693,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;485,103.374786,5630,128.540039,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;495,103.009117,5640,128.4785,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;505,102.603851,5650,128.419785,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;515,102.199631,5660,128.360214,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;525,101.796539,5672,128.303375,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;535,101.314301,5680,127.794151,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;545,100.993706,5690,127.157616,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;555,100.593987,5700,126.511765,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;565,100.19545,5710,125.895592,84.594635,0.141844,0.141844,,,,,,,,,,
Data,11/21/2023,16:32:35;575,99.798065,5721,125.270401,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;585,99.362335,5731,124.673927,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;595,98.967491,5740,124.068718,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;605,98.613182,5750,123.473419,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;615,98.220657,5760,123.264015,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;625,97.829407,5771,123.184158,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;635,97.400482,5780,123.107979,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;645,97.050705,5790,123.030685,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;655,96.663315,5800,122.956947,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;665,96.277222,5810,122.882126,84.567993,0.142837,0.142837,,,,,,,,,,
Data,11/21/2023,16:32:35;675,95.892487,5822,122.810745,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;685,95.432564,5830,122.738304,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;695,95.127037,5840,122.273064,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;705,94.746368,5850,121.654449,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;715,94.367096,5860,121.064255,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;725,94.367096,5860,120.465424,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;735,93.500114,5880,119.894096,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;745,93.23777,5891,119.331848,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;755,92.82695,5900,118.778519,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;765,92.492119,5910,118.233971,84.55542,0.145763,0.145763,,,,,,,,,,
Data,11/21/2023,16:32:35;775,92.492119,5910,117.935486,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;785,91.641953,5930,117.735489,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;795,91.384796,5940,117.532562,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;805,91.018692,5950,117.338959,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;815,90.65416,5960,117.142532,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;825,90.65416,5960,116.955124,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;835,89.857651,5980,116.764977,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;845,89.569901,5990,116.583565,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;855,89.21167,6000,116.116295,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;865,88.855026,6010,115.575981,84.541687,0.14708,0.14708,,,,,,,,,,
Data,11/21/2023,16:32:35;875,88.500015,6020,114.99482,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;885,88.146652,6030,114.504715,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;895,87.794922,6040,113.974037,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;905,87.444878,6050,113.46772,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;915,87.096497,6060,112.954018,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;925,86.749832,6071,112.463905,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;935,86.370438,6080,111.967224,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;945,86.0616,6090,111.493477,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;955,85.720078,6100,111.012802,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;965,85.38031,6110,110.55423,84.523102,0.145746,0.145746,,,,,,,,,,
Data,11/21/2023,16:32:35;975,85.042305,6121,110.047028,84.506561,0.144474,0.144474,,,,,,,,,,
Data,11/21/2023,16:32:35;985,84.672562,6130,109.645027,84.506561,0.144474,0.144474,,,,,,,,,,
Data,11/21/2023,16:32:35;995,84.371628,6140,109.194618,84.506561,0.144474,0.144474,,,,,,,,,,
Data,11/21/2023,16:32:36;005,84.038994,6150,108.7649,84.506561,0.144474,0.144474,,,,,,,,,,
