Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:21:22;659,,,,,,,,,,,,,,
Stop Time:,11/21/2023,16:23:47;139,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,,,
Data,11/21/2023,16:22:11;219,199.994476,61250,158.850784,84.943329,0.208042,0.208042,,,,,,,,
Data,11/21/2023,16:22:11;229,200,61262,159.028503,84.943329,0.208042,0.208042,,,,,,,,
Data,11/21/2023,16:22:11;239,199.992035,61273,159.198074,84.943329,0.208042,0.208042,,,,,,,,
Data,11/21/2023,16:22:11;249,199.970764,61280,159.370102,84.943329,0.208042,0.208042,,,,,,,,
Data,11/21/2023,16:22:11;259,199.950256,61290,159.534256,84.943329,0.208042,0.208042,,,,,,,,
Data,11/21/2023,16:22:11;269,199.911591,61300,159.70079,84.943329,0.208042,0.208042,,,,,,,,
Data,11/21/2023,16:22:11;279,199.861877,61310,159.85968,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;289,199.801117,61321,160.020905,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;299,199.721558,61330,160.204147,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;309,199.64653,61340,160.423355,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;319,199.55275,61350,160.639084,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;329,199.448059,61360,160.857971,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;339,199.33226,61373,161.066818,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;349,199.165466,61380,161.278702,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;359,199.067993,61391,161.48085,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;369,198.904007,61400,161.685974,84.948334,0.201718,0.201718,,,,,,,,
Data,11/21/2023,16:22:11;379,198.760101,61411,161.874451,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;389,198.572205,61422,162.050644,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;399,198.371185,61431,162.21875,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;409,198.197083,61440,162.389313,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;419,198.014252,61451,162.552078,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;429,197.7789,61460,162.717194,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;439,197.576645,61472,162.879593,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;449,197.293701,61480,163.034531,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;459,197.096466,61490,163.182053,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;469,196.840485,61500,163.321365,84.941254,0.196339,0.196339,,,,,,,,
Data,11/21/2023,16:22:11;479,196.573944,61510,163.454254,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;489,196.296875,61521,163.589111,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;499,195.979965,61530,163.717773,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;509,195.711395,61540,163.848312,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;519,195.402893,61550,163.972855,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;529,195.084229,61562,164.099213,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;539,194.688354,61571,164.221359,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;549,194.381805,61580,164.348663,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;559,194.066803,61590,164.470123,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;569,193.707367,61600,164.593338,84.948059,0.188501,0.188501,,,,,,,,
Data,11/21/2023,16:22:11;579,193.33786,61612,164.710907,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;589,192.881134,61622,164.826599,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;599,192.489685,61630,164.943985,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;609,192.169342,61640,165.056,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;619,191.760452,61650,165.16481,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;629,191.341309,61660,165.261688,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;639,190.91272,61671,165.354111,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;649,190.430099,61681,165.447876,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;659,189.981384,61691,165.537338,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;669,189.523224,61700,165.628113,84.955475,0.182514,0.182514,,,,,,,,
Data,11/21/2023,16:22:11;679,189.102905,61711,165.714706,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;689,188.578766,61723,165.799927,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;699,187.9944,61730,165.890884,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;709,187.647339,61740,165.986877,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;719,187.143524,61750,166.084274,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;729,186.630981,61760,166.177216,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;739,186.109833,61772,166.2715,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;749,185.472198,61780,166.36145,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;759,185.04007,61790,166.452728,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;769,184.492279,61801,166.539795,84.960083,0.180467,0.180467,,,,,,,,
Data,11/21/2023,16:22:11;779,183.879669,61810,166.567413,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;789,183.370956,61822,166.468552,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;799,182.681732,61830,166.371277,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;809,182.215576,61840,166.272552,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;819,181.625641,61850,166.178375,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;829,181.027924,61860,166.082825,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;839,180.421432,61873,165.991653,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;849,179.621597,61880,165.899139,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;859,179.185364,61890,165.79361,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;869,178.555634,61900,165.650391,84.968445,0.177691,0.177691,,,,,,,,
Data,11/21/2023,16:22:11;879,177.918243,61910,165.513763,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;889,177.27327,61922,165.379303,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;899,176.489227,61930,165.242874,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;909,175.96106,61940,165.112701,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;919,175.294022,61950,164.980652,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;929,174.619415,61960,164.85466,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;939,173.938171,61972,164.781204,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;949,173.111694,61980,164.812408,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;959,172.554962,61990,164.842194,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;969,171.853241,62001,164.872406,84.97052,0.178224,0.178224,,,,,,,,
Data,11/21/2023,16:22:11;979,171.073578,62010,164.901215,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:11;989,170.430069,62021,164.93045,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:11;999,169.636246,62030,164.958344,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:12;009,168.981354,62040,164.986649,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:12;019,168.247253,62050,164.96698,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:12;029,167.508026,62060,164.849304,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:12;039,166.761963,62072,164.737015,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:12;049,165.859772,62080,164.623093,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:12;059,165.253448,62090,164.514404,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:12;069,164.490784,62100,164.404129,84.965302,0.17919,0.17919,,,,,,,,
Data,11/21/2023,16:22:12;079,163.722687,62111,164.298904,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;089,162.871475,62122,164.192139,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;099,162.013977,62131,164.110718,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;109,161.308105,62140,164.070999,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;119,160.598221,62151,164.033096,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;129,159.72496,62160,163.994614,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;139,159.006012,62173,163.957886,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;149,157.961563,62180,163.920654,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;159,157.395981,62190,163.885147,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;169,156.584396,62200,163.849106,84.974701,0.176531,0.176531,,,,,,,,
Data,11/21/2023,16:22:12;179,155.768631,62210,163.754929,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;189,154.948792,62223,163.534195,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;199,153.877182,62230,163.323608,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;209,153.297424,62240,163.109924,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;219,152.465668,62251,162.906052,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;229,151.547531,62260,162.699188,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;239,150.793121,62273,162.501877,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;249,149.69809,62280,162.301666,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;259,149.106445,62291,162.052383,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;269,148.173676,62301,161.720428,84.973999,0.175732,0.175732,,,,,,,,
Data,11/21/2023,16:22:12;279,147.32283,62310,161.393692,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;289,146.554886,62321,161.062195,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;299,145.613083,62330,160.745956,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;309,144.840042,62340,160.42511,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;319,143.979294,62351,160.118988,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;329,143.02977,62360,159.80838,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;339,142.251312,62373,159.458664,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;349,141.123947,62380,158.992035,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;359,140.515594,62391,158.533035,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;369,139.557877,62401,158.095123,84.979523,0.176359,0.176359,,,,,,,,
Data,11/21/2023,16:22:12;379,138.685791,62410,157.664169,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;389,137.899902,62423,157.226913,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;399,136.762787,62430,156.809738,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;409,136.149643,62440,156.386444,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;419,135.272995,62450,155.993195,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;429,134.394974,62460,155.659561,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;439,133.516785,62473,155.331192,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;449,132.37439,62480,154.998016,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;459,131.758896,62490,154.680176,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;469,130.879471,62500,154.367371,84.988647,0.172471,0.172471,,,,,,,,
Data,11/21/2023,16:22:12;479,129.999893,62512,154.050003,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;489,128.944107,62522,153.747208,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;499,128.064713,62530,153.404343,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;509,127.36174,62541,153.003754,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;519,126.395004,62550,152.59729,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;529,125.604828,62560,152.209503,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;539,124.726807,62571,151.81604,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;549,123.762909,62580,151.440643,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;559,122.974472,62590,151.059784,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;569,122.099892,62600,150.696411,84.997559,0.172435,0.172435,,,,,,,,
Data,11/21/2023,16:22:12;579,121.22657,62611,150.258835,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;589,120.267357,62621,149.681992,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;599,119.397095,62631,149.131668,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;609,118.528511,62640,148.590073,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;619,117.748489,62650,148.040558,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;629,116.882942,62660,147.516281,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;639,116.019989,62673,146.984314,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;649,114.90152,62680,146.476822,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;659,114.300835,62690,145.916794,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;669,113.444916,62700,145.289597,84.994812,0.172099,0.172099,,,,,,,,
Data,11/21/2023,16:22:12;679,112.591599,62710,144.653229,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;689,111.741043,62721,144.046097,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;699,110.808601,62730,143.430069,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;709,110.048698,62740,142.842331,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;719,109.20668,62750,142.246002,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;729,108.368454,62760,141.677078,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;739,107.534149,62770,141.145523,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;749,106.702377,62780,140.732651,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;759,105.874786,62790,140.313721,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;769,105.05101,62800,139.914032,85.003967,0.167389,0.167389,,,,,,,,
Data,11/21/2023,16:22:12;779,104.231178,62810,139.508484,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;789,103.415405,62821,139.121567,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;799,102.522766,62830,138.729004,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;809,101.796104,62841,138.354477,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;819,100.91362,62850,137.817993,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;829,100.195587,62860,136.957718,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;839,99.401596,62872,136.136963,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;849,98.455978,62880,135.304214,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;859,97.829208,62890,134.509705,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;869,97.050575,62900,133.727768,85.004333,0.164464,0.164464,,,,,,,,
Data,11/21/2023,16:22:12;879,96.277145,62910,132.934433,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;889,95.509033,62923,132.177551,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;899,94.518692,62930,131.47847,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;909,93.989265,62941,130.953522,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;919,93.162895,62950,130.420898,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;929,92.491798,62961,129.896988,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;939,91.678787,62971,129.397141,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;949,90.945313,62980,128.905197,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;959,90.290985,62990,128.421066,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;969,89.569771,63000,127.929939,85.006012,0.161835,0.161835,,,,,,,,
Data,11/21/2023,16:22:12;979,88.854935,63010,127.317688,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:12;989,88.146599,63021,126.395721,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:12;999,87.374939,63030,125.488846,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:13;009,86.749863,63040,124.623627,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:13;019,86.061264,63050,123.772148,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:13;029,85.380432,63061,122.908211,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:13;039,84.638672,63072,122.083961,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:13;049,83.906403,63080,121.247658,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:13;059,83.378998,63090,120.569397,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:13;069,82.72657,63100,120.131783,85.005157,0.161801,0.161801,,,,,,,,
Data,11/21/2023,16:22:13;079,82.081612,63111,119.714264,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;089,81.380783,63121,119.290634,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;099,80.751831,63130,118.886467,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;109,80.192154,63140,118.488716,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;119,79.57843,63150,118.085129,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;129,78.971924,63161,117.700096,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;139,78.314743,63170,117.267792,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;149,77.784286,63180,116.769531,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;159,77.202255,63190,116.263977,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;169,76.628906,63200,115.781677,85.008759,0.161757,0.161757,,,,,,,,
Data,11/21/2023,16:22:13;179,76.063995,63211,115.292274,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;189,75.452324,63223,114.810883,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;199,74.79718,63230,114.351608,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;209,74.420692,63240,113.89962,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;219,73.890045,63250,113.334175,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;229,73.368576,63261,112.550903,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;239,72.805206,63274,111.803612,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;249,72.153938,63280,111.045341,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;259,71.858154,63290,110.32193,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;269,71.37294,63300,109.610016,85.008484,0.163169,0.163169,,,,,,,,
Data,11/21/2023,16:22:13;279,70.896973,63310,108.88768,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;289,70.430344,63321,108.177162,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;299,69.927834,63330,107.484665,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;309,69.525101,63340,106.773445,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;319,69.087173,63350,106.051826,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;329,68.6586,63361,105.342018,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;339,68.198273,63374,104.664818,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;349,67.669357,63380,103.99836,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;359,67.430992,63390,103.322166,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;369,67.04155,63400,102.657036,85.020813,0.16177,0.16177,,,,,,,,
Data,11/21/2023,16:22:13;379,66.662048,63411,102.049629,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;389,66.256088,63422,101.507057,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;399,65.862297,63430,100.956551,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;409,65.583778,63440,100.43132,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;419,65.244629,63450,99.898422,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;429,64.915497,63461,99.389992,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;439,64.565681,63473,98.889626,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;449,64.198067,63480,98.382011,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;459,63.990585,63490,97.841377,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;469,63.703056,63500,97.174767,85.01944,0.161155,0.161155,,,,,,,,
Data,11/21/2023,16:22:13;479,63.426003,63510,96.53878,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;489,63.159454,63521,95.893486,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;499,62.878403,63530,95.277847,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;509,62.658066,63540,94.653206,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;519,62.423164,63550,94.057243,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;529,62.199211,63560,93.452576,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;539,61.985695,63571,92.949921,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;549,61.763466,63580,92.606064,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;559,61.591179,63590,92.257172,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;569,61.41011,63600,91.924301,85.019714,0.161557,0.161557,,,,,,,,
Data,11/21/2023,16:22:13;579,61.239868,63610,91.596741,85.022003,0.159216,0.159216,,,,,,,,
Data,11/21/2023,16:22:13;589,61.080482,63620,91.264374,85.022003,0.159216,0.159216,,,,,,,,
Data,11/21/2023,16:22:13;599,60.931976,63630,90.947273,85.022003,0.159216,0.159216,,,,,,,,
Data,11/21/2023,16:22:13;609,60.79438,63640,90.625526,85.022003,0.159216,0.159216,,,,,,,,
