Controller Name:,New_Controller2095709328,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:01:29;739,,,,,,,,,,,,
Stop Time:,11/21/2023,16:07:33;819,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,
Data,11/21/2023,16:03:20;099,150,0,147.424805,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;109,150,0,147.360062,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;119,150,0,147.354721,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;129,150,0,147.373764,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;139,150,0,147.393127,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;149,150,0,147.411682,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;159,150,0,147.430359,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;169,150,0,147.448303,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;179,150,0,147.466431,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;189,150,0,147.483734,84.725922,0.159258,0.159258,,,,,,
Data,11/21/2023,16:03:20;199,150,0,147.394318,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;209,150,0,147.267426,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;219,150,0,147.138672,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;229,150,0,147.015839,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;239,150,0,146.891205,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;249,150,0,146.761261,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;259,150,0,146.651657,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;269,150,0,146.536575,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;279,150,0,146.482208,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;289,150,0,146.45459,84.73819,0.161917,0.161917,,,,,,
Data,11/21/2023,16:03:20;299,150,0,146.426559,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;309,150,0,146.399811,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;319,150,0,146.372665,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;329,150,0,146.346786,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;339,150,0,146.320557,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;349,150,0,146.295517,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;359,150,0,146.374893,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;369,150,0,146.491425,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;379,150,0,146.609665,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;389,150,0,146.722458,84.746429,0.163308,0.163308,,,,,,
Data,11/21/2023,16:03:20;399,150,0,146.836914,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;409,150,0,146.946091,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;419,150,0,147.05687,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;429,150,0,147.162582,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;439,150,0,147.253418,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;449,150,0,147.33371,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;459,150,0,147.415207,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;469,150,0,147.49292,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;479,150,0,147.571793,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;489,150,0,147.647034,84.744812,0.162954,0.162954,,,,,,
Data,11/21/2023,16:03:20;499,150,0,147.723389,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;509,150,0,147.796219,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;519,150,0,147.793045,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;529,150,0,147.7621,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;539,150,0,147.732574,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;549,150,0,147.702621,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;559,150,0,147.674042,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;569,150,0,147.645035,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;579,150,0,147.617355,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;589,150,0,147.589279,84.740295,0.160597,0.160597,,,,,,
Data,11/21/2023,16:03:20;599,150,0,147.647751,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;609,150,0,147.738571,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;619,150,0,147.825211,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;629,150,0,147.913132,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;639,150,0,147.997025,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;649,150,0,148.082123,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;659,150,0,148.163284,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;669,150,0,148.245682,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;679,150,0,148.171692,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;689,150,0,148.040146,84.756683,0.163209,0.163209,,,,,,
Data,11/21/2023,16:03:20;699,150,0,147.910751,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;709,150,0,147.787277,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;719,150,0,147.665756,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;729,150,0,147.54248,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;739,150,0,147.424866,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;749,150,0,147.305527,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;759,150,0,147.224808,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;769,150,0,147.155212,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;779,150,0,147.088806,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;789,150,0,147.021423,84.75647,0.159178,0.159178,,,,,,
Data,11/21/2023,16:03:20;799,150,0,146.955139,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;809,150,0,146.891907,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;819,150,0,146.829681,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;829,150,0,146.766541,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;839,150,0,146.789383,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;849,150,0,146.843292,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;859,150,0,146.89476,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;869,150,0,146.946915,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;879,150,0,146.996704,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;889,150,0,147.047256,84.755188,0.156515,0.156515,,,,,,
Data,11/21/2023,16:03:20;899,150,0,147.099899,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;909,150,0,147.144333,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;919,150,0,147.090057,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;929,150,0,146.997681,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;939,150,0,146.909546,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;949,150,0,146.820129,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;959,150,0,146.734802,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;969,150,0,146.648224,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;979,150,0,146.565659,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;989,150,0,146.481888,84.767456,0.158221,0.158221,,,,,,
Data,11/21/2023,16:03:20;999,150,0,146.514786,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;009,150,0,146.565521,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;019,150,0,146.626602,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;029,150,0,146.684875,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;039,150,0,146.744003,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;049,150,0,146.805649,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;059,150,0,146.85762,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;069,150,0,146.912216,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;079,150,0,147.006851,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;089,150,0,147.112381,84.781097,0.153866,0.153866,,,,,,
Data,11/21/2023,16:03:21;099,150,0,147.232315,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;109,150,0,147.321609,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;119,150,0,147.425247,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;129,150,0,147.524124,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;139,150,0,147.624466,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;149,150,0,147.72908,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;159,150,0,147.706818,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;169,150,0,147.651031,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;179,150,0,147.594406,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;189,150,0,147.540421,84.780487,0.149869,0.149869,,,,,,
Data,11/21/2023,16:03:21;199,150,0,147.482346,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;209,150,0,147.433365,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;219,150,0,147.38031,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;229,150,0,147.329742,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;239,150,0,147.346146,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;249,150,0,147.38945,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;259,150,0,147.430756,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;269,150,0,147.472702,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;279,150,0,147.512665,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;289,150,0,147.553238,84.787201,0.149274,0.149274,,,,,,
Data,11/21/2023,16:03:21;299,150,0,147.594391,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;309,150,0,147.631271,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;319,150,0,147.614517,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;329,150,0,147.577499,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;339,150,0,147.542175,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;349,150,0,147.505234,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;359,150,0,147.472122,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;369,150,0,147.437454,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;379,150,0,147.404373,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;389,150,0,147.370804,84.795135,0.148609,0.148609,,,,,,
Data,11/21/2023,16:03:21;399,150,0,147.303833,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;409,150,0,147.222931,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;419,150,0,147.145767,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;429,150,0,147.067474,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;439,150,0,146.992783,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;449,150,0,146.916977,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;459,150,0,146.844666,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;469,150,0,146.771271,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;479,150,0,146.692032,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;489,150,0,146.610687,84.800537,0.145756,0.145756,,,,,,
Data,11/21/2023,16:03:21;499,150,0,146.520721,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;509,150,0,146.449432,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;519,150,0,146.369522,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;529,150,0,146.293304,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;539,150,0,146.215942,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;549,150,0,146.142166,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;559,150,0,146.146088,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;569,150,0,146.180496,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;579,150,0,146.215408,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;589,150,0,146.248718,84.796967,0.147328,0.147328,,,,,,
Data,11/21/2023,16:03:21;599,150,0,146.282532,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;609,150,0,146.314774,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;619,150,0,146.347473,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;629,150,0,146.378677,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;639,150,0,146.439911,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;649,150,0,146.514191,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;659,150,0,146.582977,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;669,150,0,146.652771,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;679,150,0,146.72139,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;689,150,0,146.786865,84.811554,0.150002,0.150002,,,,,,
Data,11/21/2023,16:03:21;699,150,0,146.853302,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;709,150,0,146.916702,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;719,150,0,146.992783,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;729,150,0,147.072342,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;739,150,0,147.148239,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;749,150,0,147.22525,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;759,150,0,147.298721,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;769,150,0,147.37326,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;779,150,0,147.444412,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;789,150,0,147.516556,84.81073,0.1553,0.1553,,,,,,
Data,11/21/2023,16:03:21;799,150,0,147.554337,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;809,150,0,147.581238,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;819,150,0,147.606918,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;829,150,0,147.63298,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;839,150,0,147.657867,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;849,150,0,147.683044,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;859,150,0,147.707062,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;869,150,0,147.731461,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;879,150,0,147.770081,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;889,150,0,147.814957,84.815979,0.155395,0.155395,,,,,,
Data,11/21/2023,16:03:21;899,150,0,147.857727,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;909,150,0,147.901184,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;919,150,0,147.942581,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;929,150,0,147.984619,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;939,150,0,148.02475,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;949,150,0,148.06662,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;959,150,0,148.019714,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;969,150,0,147.942108,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;979,150,0,147.868042,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;989,150,0,147.792923,84.822052,0.156492,0.156492,,,,,,
Data,11/21/2023,16:03:21;999,150,0,147.721222,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;009,150,0,147.650665,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;019,150,0,147.579086,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;029,150,0,147.510788,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;039,150,0,147.436157,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;049,150,0,147.360596,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;059,150,0,147.288498,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;069,150,0,147.217575,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;079,150,0,147.145584,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;089,150,0,147.076889,84.817261,0.15537,0.15537,,,,,,
Data,11/21/2023,16:03:22;099,150,0,147.007233,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;109,150,0,146.94075,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;119,150,0,146.908295,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;129,150,0,146.890793,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;139,150,0,146.873169,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;149,150,0,146.854721,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;159,150,0,146.839157,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;169,150,0,146.822861,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;179,150,0,146.806244,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;189,150,0,146.790497,84.827484,0.153617,0.153617,,,,,,
Data,11/21/2023,16:03:22;199,150,0,146.811188,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;209,150,0,146.8452,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;219,150,0,146.879715,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;229,150,0,146.912643,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;239,150,0,146.94606,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;249,150,0,146.982895,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;259,150,0,147.010284,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;269,150,0,147.041138,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;279,150,0,147.048416,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;289,150,0,147.046097,84.833984,0.148611,0.148611,,,,,,
Data,11/21/2023,16:03:22;299,150,0,147.0439,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;309,150,0,147.04213,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;319,150,0,147.040115,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;329,150,0,147.038162,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;339,150,0,147.036148,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;349,150,0,147.033951,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;359,150,0,147.122726,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;369,150,0,147.242416,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;379,150,0,147.363846,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;389,150,0,147.479706,84.834412,0.148577,0.148577,,,,,,
Data,11/21/2023,16:03:22;399,150,0,147.604309,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;409,150,0,147.709396,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;419,150,0,147.823196,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;429,150,0,147.931747,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;439,150,0,147.958191,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;449,150,0,147.950409,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;459,150,0,147.943314,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;469,150,0,147.935989,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;479,150,0,147.928864,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;489,150,0,147.922028,84.847351,0.146023,0.146023,,,,,,
Data,11/21/2023,16:03:22;499,150,0,147.914764,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;509,150,0,147.908142,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;519,150,0,147.870926,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;529,150,0,147.823715,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;539,150,0,147.775757,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;549,150,0,147.727219,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;559,150,0,147.683624,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;569,150,0,147.639374,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;579,150,0,147.594421,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;589,150,0,147.551605,84.852356,0.144671,0.144671,,,,,,
Data,11/21/2023,16:03:22;599,150,0,147.56665,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;609,150,0,147.60112,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;619,150,0,147.637238,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;629,150,0,147.671707,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;639,150,0,147.70668,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;649,150,0,147.740051,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;659,150,0,147.773926,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;669,150,0,147.806244,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;679,150,0,147.763062,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;689,150,0,147.692322,84.85379,0.143249,0.143249,,,,,,
Data,11/21/2023,16:03:22;699,150,0,147.620544,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;709,150,0,147.552094,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;719,150,0,147.48262,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;729,150,0,147.416336,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;739,150,0,147.349091,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;749,150,0,147.278992,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;759,150,0,147.184204,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;769,150,0,147.074188,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;779,150,0,146.962585,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;789,150,0,146.85611,84.866699,0.141827,0.141827,,,,,,
Data,11/21/2023,16:03:22;799,150,0,146.748077,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;809,150,0,146.645004,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;819,150,0,146.540436,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;829,150,0,146.440659,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;839,150,0,146.473846,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;849,150,0,146.5578,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;859,150,0,146.64296,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;869,150,0,146.724213,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;879,150,0,146.806686,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;889,150,0,146.885345,84.86557,0.140465,0.140465,,,,,,
Data,11/21/2023,16:03:22;899,150,0,146.965164,84.869293,0.143159,0.143159,,,,,,
Data,11/21/2023,16:03:22;909,150,0,147.041321,84.869293,0.143159,0.143159,,,,,,
Data,11/21/2023,16:03:22;919,150,0,147.075882,84.869293,0.143159,0.143159,,,,,,
